Date,Open,High,Low,Close,Adj Close,Volume
2021-10-01,5450.000000,5500.000000,5400.000000,5450.000000,4685.600586,27484100
2021-10-04,5500.000000,5625.000000,5475.000000,5575.000000,4793.067871,52074900
2021-10-05,5575.000000,5650.000000,5500.000000,5550.000000,4771.574219,27128000
2021-10-06,5600.000000,6100.000000,5575.000000,5975.000000,5136.965332,168237500
2021-10-07,5975.000000,6000.000000,5700.000000,5700.000000,4900.536133,97516000
2021-10-08,5700.000000,5975.000000,5625.000000,5900.000000,5112.849121,91094200
2021-10-11,5925.000000,5950.000000,5775.000000,5775.000000,5004.526367,38994500
2021-10-12,5800.000000,5950.000000,5775.000000,5875.000000,5091.184570,68823100
2021-10-13,5950.000000,6300.000000,5925.000000,6275.000000,5437.818359,143652900
2021-10-14,6300.000000,6450.000000,6125.000000,6225.000000,5394.489258,104502800
2021-10-15,6275.000000,6300.000000,6125.000000,6250.000000,5416.153809,82896700
2021-10-18,6275.000000,6350.000000,6200.000000,6225.000000,5394.489258,61419000
2021-10-19,6275.000000,6375.000000,6200.000000,6350.000000,5502.812500,52117000
2021-10-21,6350.000000,6350.000000,6125.000000,6150.000000,5329.495605,132905200
2021-10-22,6150.000000,6225.000000,6125.000000,6175.000000,5351.160645,26886400
2021-10-25,6200.000000,6225.000000,6025.000000,6050.000000,5242.837402,51872000
2021-10-26,6050.000000,6175.000000,6050.000000,6150.000000,5329.495605,25950500
2021-10-27,6100.000000,6125.000000,6000.000000,6000.000000,5199.507324,40588700
2021-10-28,6000.000000,6175.000000,5950.000000,6000.000000,5199.507324,50046900
2021-10-29,6225.000000,6250.000000,6025.000000,6025.000000,5221.172363,82397400
2021-11-01,6050.000000,6150.000000,6025.000000,6025.000000,5221.172363,37254100
2021-11-02,6025.000000,6100.000000,5900.000000,5900.000000,5112.849121,25293400
2021-11-03,5900.000000,6025.000000,5825.000000,5975.000000,5177.843262,90495000
2021-11-04,6075.000000,6075.000000,5950.000000,5975.000000,5177.843262,41774200
2021-11-05,5900.000000,5975.000000,5850.000000,5925.000000,5134.514160,80775400
2021-11-08,5925.000000,6000.000000,5900.000000,5925.000000,5134.514160,23177300
2021-11-09,5900.000000,5950.000000,5850.000000,5850.000000,5069.519531,41112200
2021-11-10,5925.000000,6250.000000,5875.000000,6175.000000,5351.160645,104312600
2021-11-11,6200.000000,6250.000000,6150.000000,6175.000000,5351.160645,51111700
2021-11-12,6200.000000,6225.000000,6075.000000,6150.000000,5329.495605,26920800
2021-11-15,6150.000000,6175.000000,6050.000000,6125.000000,5307.830566,22148900
2021-11-16,6125.000000,6250.000000,6100.000000,6175.000000,5351.160645,42681000
2021-11-17,6225.000000,6250.000000,6175.000000,6250.000000,5416.153809,49120900
2021-11-18,6250.000000,6250.000000,6175.000000,6200.000000,5372.824707,29629900
2021-11-19,6225.000000,6250.000000,6200.000000,6225.000000,5394.489258,37505200
2021-11-22,6250.000000,6375.000000,6125.000000,6200.000000,5372.824707,62612600
2021-11-23,6250.000000,6300.000000,6175.000000,6250.000000,5416.153809,31557400
2021-11-24,6275.000000,6275.000000,6200.000000,6225.000000,5394.489258,25645300
2021-11-25,6250.000000,6300.000000,6175.000000,6225.000000,5394.489258,32763500
2021-11-26,6200.000000,6225.000000,5875.000000,5900.000000,5112.849121,93634100
2021-11-29,5900.000000,6000.000000,5750.000000,5975.000000,5177.843262,87367400
2021-11-30,5950.000000,5975.000000,5750.000000,5775.000000,5004.526367,97592700
2021-12-01,5825.000000,5850.000000,5625.000000,5650.000000,4896.203125,102412800
2021-12-02,5650.000000,5875.000000,5600.000000,5850.000000,5069.519531,48422300
2021-12-03,5900.000000,5925.000000,5725.000000,5750.000000,4982.861816,31882900
2021-12-06,5750.000000,5800.000000,5650.000000,5650.000000,4896.203125,53112400
2021-12-07,5700.000000,5925.000000,5700.000000,5925.000000,5134.514160,39679500
2021-12-08,5925.000000,5950.000000,5775.000000,5800.000000,5026.190430,44189500
2021-12-09,5900.000000,6000.000000,5800.000000,6000.000000,5199.507324,35386900
2021-12-10,5950.000000,5950.000000,5800.000000,5925.000000,5134.514160,55629400
2021-12-13,5925.000000,5975.000000,5875.000000,5900.000000,5112.849121,30655800
2021-12-14,5925.000000,5925.000000,5850.000000,5875.000000,5091.184570,17233700
2021-12-15,5900.000000,6050.000000,5875.000000,6000.000000,5199.507324,51113700
2021-12-16,6025.000000,6050.000000,5800.000000,5800.000000,5026.190430,56929600
2021-12-17,5800.000000,5825.000000,5725.000000,5800.000000,5026.190430,55854900
2021-12-20,5750.000000,5775.000000,5675.000000,5675.000000,4917.867676,26290000
2021-12-21,5675.000000,5750.000000,5650.000000,5650.000000,4896.203125,29127800
2021-12-22,5700.000000,5775.000000,5625.000000,5625.000000,4874.538086,33727100
2021-12-23,5650.000000,5750.000000,5625.000000,5725.000000,4961.196777,21744100
2021-12-24,5725.000000,5750.000000,5650.000000,5675.000000,4917.867676,16203800
2021-12-27,5725.000000,5750.000000,5650.000000,5675.000000,4917.867676,20426700
2021-12-28,5675.000000,5750.000000,5650.000000,5725.000000,4961.196777,21833300
2021-12-29,5750.000000,5775.000000,5675.000000,5750.000000,4982.861816,14260000
2021-12-30,5775.000000,5775.000000,5700.000000,5700.000000,4939.532227,17144000
2022-01-03,5675.000000,5750.000000,5625.000000,5725.000000,4961.196777,27052300
2022-01-04,5750.000000,5875.000000,5725.000000,5775.000000,5004.526367,29770700
2022-01-05,5725.000000,5775.000000,5550.000000,5575.000000,4831.209473,50423900
2022-01-06,5600.000000,5675.000000,5575.000000,5675.000000,4917.867676,32155800
2022-01-07,5725.000000,5750.000000,5650.000000,5700.000000,4939.532227,25014800
2022-01-10,5675.000000,5725.000000,5650.000000,5650.000000,4896.203125,15379400
2022-01-11,5700.000000,5700.000000,5650.000000,5700.000000,4939.532227,21800300
2022-01-12,5725.000000,5725.000000,5650.000000,5725.000000,4961.196777,21283700
2022-01-13,5725.000000,5775.000000,5675.000000,5775.000000,5004.526367,18618100
2022-01-14,5775.000000,5800.000000,5700.000000,5725.000000,4961.196777,17719100
2022-01-17,5775.000000,5775.000000,5650.000000,5675.000000,4917.867676,15859100
2022-01-18,5675.000000,5725.000000,5575.000000,5650.000000,4896.203125,28165300
2022-01-19,5650.000000,5675.000000,5575.000000,5600.000000,4852.874512,38051800
2022-01-20,5600.000000,5625.000000,5500.000000,5525.000000,4787.879883,46564600
2022-01-21,5525.000000,5625.000000,5500.000000,5600.000000,4852.874512,40709600
2022-01-24,5600.000000,5625.000000,5525.000000,5525.000000,4787.879883,27127800
2022-01-25,5500.000000,5500.000000,5375.000000,5450.000000,4722.886230,56709200
2022-01-26,5500.000000,5500.000000,5425.000000,5450.000000,4722.886230,27985700
2022-01-27,5425.000000,5525.000000,5400.000000,5475.000000,4744.551270,34574800
2022-01-28,5475.000000,5525.000000,5450.000000,5475.000000,4744.551270,27378500
2022-01-31,5475.000000,5550.000000,5450.000000,5475.000000,4744.551270,32006300
2022-02-02,5500.000000,5525.000000,5425.000000,5500.000000,4766.215332,33450400
2022-02-03,5500.000000,5550.000000,5450.000000,5500.000000,4766.215332,38565600
2022-02-04,5525.000000,5525.000000,5475.000000,5500.000000,4766.215332,16052500
2022-02-07,5500.000000,5525.000000,5450.000000,5475.000000,4744.551270,46685400
2022-02-08,5525.000000,5700.000000,5500.000000,5550.000000,4809.544434,95691000
2022-02-09,5550.000000,5650.000000,5475.000000,5550.000000,4809.544434,80244900
2022-02-10,5575.000000,5625.000000,5450.000000,5450.000000,4722.886230,93265400
2022-02-11,5450.000000,5475.000000,5400.000000,5450.000000,4722.886230,36376700
2022-02-14,5400.000000,5425.000000,5250.000000,5300.000000,4592.898926,74307400
2022-02-15,5300.000000,5525.000000,5300.000000,5500.000000,4766.215332,77964800
2022-02-16,5550.000000,5600.000000,5475.000000,5475.000000,4744.551270,46730000
2022-02-17,5500.000000,5525.000000,5425.000000,5475.000000,4744.551270,47572000
2022-02-18,5450.000000,5625.000000,5425.000000,5600.000000,4852.874512,53981400
2022-02-21,5625.000000,5650.000000,5550.000000,5575.000000,4831.209473,27509200
2022-02-22,5525.000000,5575.000000,5450.000000,5575.000000,4831.209473,49233600
2022-02-23,5575.000000,5650.000000,5525.000000,5650.000000,4896.203125,44299100
2022-02-24,5625.000000,5775.000000,5525.000000,5700.000000,4939.532227,76492000
2022-02-25,5700.000000,5800.000000,5650.000000,5800.000000,5026.190430,97598000
2022-03-01,5800.000000,5950.000000,5700.000000,5700.000000,4939.532227,101227600
2022-03-02,5650.000000,5700.000000,5500.000000,5525.000000,4787.879883,80565600
2022-03-04,5575.000000,5675.000000,5525.000000,5625.000000,4874.538086,50348400
2022-03-07,5600.000000,5825.000000,5550.000000,5800.000000,5026.190430,59978000
2022-03-08,6000.000000,6550.000000,5975.000000,6250.000000,5416.153809,256655000
2022-03-09,6500.000000,6500.000000,6225.000000,6300.000000,5459.482910,107853200
2022-03-10,6300.000000,6300.000000,6150.000000,6250.000000,5416.153809,56584100
2022-03-11,6175.000000,6300.000000,6125.000000,6275.000000,5437.818359,32940500
2022-03-14,6350.000000,6425.000000,6300.000000,6375.000000,5524.477051,61811900
2022-03-15,6425.000000,6450.000000,6275.000000,6300.000000,5459.482910,57193600
2022-03-16,6325.000000,6400.000000,6300.000000,6400.000000,5546.141602,55776300
2022-03-17,6400.000000,6475.000000,6350.000000,6425.000000,5567.806152,53844700
2022-03-18,6450.000000,6450.000000,6325.000000,6400.000000,5546.141602,69493500
2022-03-21,6450.000000,6600.000000,6450.000000,6600.000000,5719.458496,72452300
2022-03-22,6600.000000,6600.000000,6500.000000,6575.000000,5697.793457,39260600
2022-03-23,6575.000000,6575.000000,6450.000000,6475.000000,5611.135254,27348900
2022-03-24,6425.000000,6575.000000,6425.000000,6575.000000,5697.793457,37635100
2022-03-25,6550.000000,6575.000000,6375.000000,6400.000000,5546.141602,42984300
2022-03-28,6400.000000,6775.000000,6400.000000,6700.000000,5806.116699,68545500
2022-03-29,6600.000000,6700.000000,6550.000000,6550.000000,5676.129395,24901500
2022-03-30,6550.000000,6650.000000,6500.000000,6650.000000,5762.788086,34320500
2022-03-31,6675.000000,6675.000000,6575.000000,6575.000000,5697.793457,41346500
2022-04-01,6775.000000,6775.000000,6625.000000,6700.000000,5806.116699,35365600
2022-04-04,6775.000000,6825.000000,6675.000000,6825.000000,5914.439941,29374100
2022-04-05,6825.000000,6900.000000,6725.000000,6900.000000,5979.434082,28581200
2022-04-06,6825.000000,7000.000000,6800.000000,7000.000000,6066.092285,48854700
2022-04-07,6950.000000,7000.000000,6850.000000,6900.000000,5979.434082,41492600
2022-04-08,7000.000000,7075.000000,6900.000000,7000.000000,6066.092285,55006300
2022-04-11,6975.000000,7000.000000,6750.000000,6850.000000,5936.104492,51481700
2022-04-12,6875.000000,6950.000000,6825.000000,6950.000000,6022.763184,41879800
2022-04-13,6950.000000,7000.000000,6875.000000,6975.000000,6044.427734,52818100
2022-04-14,6975.000000,7050.000000,6875.000000,6875.000000,5957.769043,23891600
2022-04-18,6900.000000,7050.000000,6900.000000,7000.000000,6066.092285,32962100
2022-04-19,7050.000000,7050.000000,6800.000000,6900.000000,5979.434082,29237600
2022-04-20,6900.000000,6975.000000,6825.000000,6900.000000,5979.434082,39881900
2022-04-21,6925.000000,7100.000000,6900.000000,7000.000000,6066.092285,51438900
2022-04-22,6975.000000,7100.000000,6875.000000,7050.000000,6109.421387,39795300
2022-04-25,7050.000000,7150.000000,6875.000000,7075.000000,6131.086426,52305700
2022-04-26,7100.000000,7200.000000,7000.000000,7200.000000,6239.409668,39223700
2022-04-27,7175.000000,7200.000000,7050.000000,7125.000000,6174.415527,34988500
2022-04-28,7250.000000,7700.000000,7225.000000,7575.000000,6564.378418,118152200
2022-05-09,7425.000000,7425.000000,7050.000000,7050.000000,6270.000000,81089600
2022-05-10,6650.000000,7000.000000,6625.000000,7000.000000,6225.531738,118477400
2022-05-11,7025.000000,7225.000000,6900.000000,6900.000000,6136.595703,71287600
2022-05-12,6900.000000,7025.000000,6725.000000,6850.000000,6092.127441,45587500
2022-05-13,6900.000000,7225.000000,6850.000000,7125.000000,6336.702148,73260300
2022-05-17,7250.000000,7300.000000,7000.000000,7000.000000,6225.531738,40279200
2022-05-18,6975.000000,7200.000000,6925.000000,7100.000000,6314.468262,44859900
2022-05-19,6925.000000,7125.000000,6850.000000,7000.000000,6225.531738,27558300
2022-05-20,7050.000000,7200.000000,7050.000000,7125.000000,6336.702148,37674800
2022-05-23,7125.000000,7175.000000,6825.000000,6950.000000,6181.063965,46368600
2022-05-24,7025.000000,7200.000000,7025.000000,7150.000000,6358.936035,52177200
2022-05-25,7100.000000,7175.000000,7050.000000,7100.000000,6314.468262,51200500
2022-05-27,7200.000000,7300.000000,7150.000000,7225.000000,6425.638184,34766600
2022-05-30,7275.000000,7275.000000,7125.000000,7250.000000,6447.872070,37147800
2022-05-31,7250.000000,7475.000000,7250.000000,7350.000000,6536.808105,90800300
2022-06-02,7300.000000,7500.000000,7250.000000,7325.000000,6514.574219,72733400
2022-06-03,7350.000000,7475.000000,7300.000000,7300.000000,6492.339844,43947400
2022-06-06,7200.000000,7250.000000,7075.000000,7225.000000,6425.638184,53388400
2022-06-07,7300.000000,7400.000000,7200.000000,7200.000000,6403.404297,54814500
2022-06-08,7150.000000,7350.000000,7150.000000,7175.000000,6381.169922,33478600
2022-06-09,7150.000000,7350.000000,7150.000000,7200.000000,6403.404297,37787500
2022-06-10,7100.000000,7175.000000,6925.000000,6925.000000,6158.829590,57621000
2022-06-13,6900.000000,7100.000000,6725.000000,7025.000000,6247.765625,59781700
2022-06-14,6875.000000,7000.000000,6875.000000,6975.000000,6203.297852,38001800
2022-06-15,6975.000000,6975.000000,6700.000000,6700.000000,5958.723633,50804600
2022-06-16,6850.000000,6950.000000,6750.000000,6850.000000,6092.127441,74982600
2022-06-17,6675.000000,6950.000000,6675.000000,6950.000000,6181.063965,63931400
2022-06-20,6950.000000,6975.000000,6750.000000,6925.000000,6158.829590,44263700
2022-06-21,6900.000000,6975.000000,6850.000000,6850.000000,6092.127441,31247000
2022-06-22,6850.000000,6925.000000,6775.000000,6800.000000,6047.659668,35536800
2022-06-23,6850.000000,6875.000000,6750.000000,6875.000000,6114.361328,30137200
2022-06-24,6900.000000,6900.000000,6650.000000,6675.000000,5936.489258,42386000
2022-06-27,6700.000000,6750.000000,6550.000000,6650.000000,5914.255371,48277300
2022-06-28,6650.000000,6700.000000,6600.000000,6700.000000,5958.723633,36838200
2022-06-29,6625.000000,6700.000000,6500.000000,6500.000000,5780.851074,46682700
2022-06-30,6525.000000,6650.000000,6500.000000,6625.000000,5892.020996,52839200
2022-07-01,6675.000000,6675.000000,6500.000000,6525.000000,5803.084961,52387100
2022-07-04,6500.000000,6575.000000,6300.000000,6500.000000,5780.851074,43087400
2022-07-05,6500.000000,6525.000000,6325.000000,6325.000000,5625.212402,39700000
2022-07-06,6300.000000,6400.000000,6050.000000,6075.000000,5402.872559,67773900
2022-07-07,6025.000000,6125.000000,5900.000000,5950.000000,5291.702148,62871600
2022-07-08,6025.000000,6075.000000,5950.000000,5975.000000,5313.936035,78131700
2022-07-11,5975.000000,6075.000000,5925.000000,6050.000000,5380.638184,49946600
2022-07-12,6050.000000,6150.000000,6050.000000,6100.000000,5425.106445,22900800
2022-07-13,6100.000000,6100.000000,5825.000000,5825.000000,5180.531738,56747900
2022-07-14,5825.000000,6100.000000,5825.000000,6100.000000,5425.106445,59847700
2022-07-15,6000.000000,6075.000000,5925.000000,5950.000000,5291.702148,32403800
2022-07-18,5975.000000,6025.000000,5950.000000,6025.000000,5358.404297,27618400
2022-07-19,6025.000000,6150.000000,6025.000000,6075.000000,5402.872559,50725600
2022-07-20,6175.000000,6275.000000,6100.000000,6275.000000,5580.744141,70493600
2022-07-21,6200.000000,6250.000000,6050.000000,6175.000000,5491.808594,55415500
2022-07-22,6175.000000,6175.000000,6050.000000,6075.000000,5402.872559,37583800
2022-07-25,6050.000000,6150.000000,6050.000000,6075.000000,5402.872559,24674200
2022-07-26,6100.000000,6125.000000,6075.000000,6100.000000,5425.106445,21937400
2022-07-27,6125.000000,6125.000000,6000.000000,6100.000000,5425.106445,35066000
2022-07-28,6125.000000,6150.000000,6025.000000,6050.000000,5380.638184,51909300
2022-07-29,6150.000000,6425.000000,6125.000000,6325.000000,5625.212402,150285200
2022-08-01,6425.000000,6550.000000,6350.000000,6475.000000,5758.616699,55511700
2022-08-02,6475.000000,6475.000000,6275.000000,6475.000000,5758.616699,53235100
2022-08-03,6450.000000,6600.000000,6375.000000,6600.000000,5869.787109,40666300
2022-08-04,6700.000000,6700.000000,6450.000000,6600.000000,5869.787109,66966300
2022-08-05,6600.000000,6650.000000,6475.000000,6625.000000,5892.020996,46702100
2022-08-08,6625.000000,6700.000000,6525.000000,6700.000000,5958.723633,32971000
2022-08-09,6725.000000,6825.000000,6700.000000,6750.000000,6003.191406,61001700
2022-08-10,6775.000000,6850.000000,6600.000000,6850.000000,6092.127441,37086500
2022-08-11,6975.000000,7000.000000,6900.000000,6950.000000,6181.063965,42007400
2022-08-12,6950.000000,7000.000000,6850.000000,6950.000000,6181.063965,58469000
2022-08-15,6925.000000,6950.000000,6800.000000,6875.000000,6114.361328,35283300
2022-08-16,6875.000000,7050.000000,6875.000000,6975.000000,6203.297852,61907800
2022-08-18,6975.000000,7000.000000,6850.000000,6975.000000,6203.297852,25190000
2022-08-19,6975.000000,7000.000000,6900.000000,6975.000000,6203.297852,32914500
2022-08-22,6875.000000,6925.000000,6800.000000,6925.000000,6158.829590,48266600
2022-08-23,6900.000000,7025.000000,6850.000000,6975.000000,6203.297852,56381000
2022-08-24,6925.000000,7050.000000,6900.000000,7050.000000,6270.000000,30605000
2022-08-25,7050.000000,7050.000000,6950.000000,6975.000000,6203.297852,22793800
2022-08-26,6975.000000,7025.000000,6850.000000,6875.000000,6114.361328,31120500
2022-08-29,6800.000000,6900.000000,6750.000000,6825.000000,6069.893555,29722100
2022-08-30,6850.000000,7025.000000,6850.000000,6900.000000,6136.595703,45566100
2022-08-31,6875.000000,6975.000000,6775.000000,6975.000000,6203.297852,55714900
2022-09-01,6975.000000,7025.000000,6900.000000,6925.000000,6158.829590,36691900
2022-09-02,6950.000000,7000.000000,6875.000000,6925.000000,6158.829590,26077700
2022-09-05,6900.000000,6925.000000,6850.000000,6875.000000,6114.361328,24953800
2022-09-06,6875.000000,6950.000000,6850.000000,6900.000000,6136.595703,18626800
2022-09-07,6800.000000,6875.000000,6625.000000,6650.000000,5914.255371,77218400
2022-09-08,6650.000000,6750.000000,6625.000000,6650.000000,5914.255371,39405200
2022-09-09,6675.000000,6775.000000,6625.000000,6775.000000,6025.425293,31904200
2022-09-12,6775.000000,6975.000000,6725.000000,6975.000000,6203.297852,51563200
2022-09-13,7025.000000,7225.000000,6950.000000,7200.000000,6403.404297,70555900
2022-09-14,7100.000000,7300.000000,7050.000000,7150.000000,6358.936035,56832100
2022-09-15,7125.000000,7225.000000,7050.000000,7050.000000,6270.000000,63346200
2022-09-16,7000.000000,7050.000000,6900.000000,6900.000000,6136.595703,65885100
2022-09-19,6950.000000,7225.000000,6925.000000,7125.000000,6336.702148,52232700
2022-09-20,7150.000000,7250.000000,7100.000000,7175.000000,6381.169922,47337700
2022-09-21,7125.000000,7200.000000,7100.000000,7150.000000,6358.936035,26007500
2022-09-22,7025.000000,7225.000000,7000.000000,7175.000000,6381.169922,26295200
2022-09-23,7100.000000,7175.000000,7050.000000,7150.000000,6358.936035,22258800
2022-09-26,7000.000000,7025.000000,6850.000000,6975.000000,6203.297852,61422800
2022-09-27,7000.000000,7050.000000,6950.000000,6950.000000,6181.063965,42809400
2022-09-28,6950.000000,7000.000000,6800.000000,6800.000000,6047.659668,50825400
2022-09-29,6850.000000,6900.000000,6700.000000,6775.000000,6025.425293,36653400
2022-09-30,6700.000000,6750.000000,6600.000000,6625.000000,5892.020996,71017400
2022-10-03,6650.000000,6700.000000,6600.000000,6625.000000,5892.020996,27280600
2022-10-04,6725.000000,6800.000000,6700.000000,6725.000000,5980.957031,33322400
2022-10-05,6800.000000,6825.000000,6675.000000,6675.000000,5936.489258,31019300
2022-10-06,6675.000000,6750.000000,6600.000000,6600.000000,5869.787109,37002600
2022-10-07,6550.000000,6575.000000,6450.000000,6475.000000,5758.616699,54850200
2022-10-10,6425.000000,6525.000000,6375.000000,6500.000000,5780.851074,34319700
2022-10-11,6400.000000,6575.000000,6400.000000,6525.000000,5803.084961,35320000
2022-10-12,6450.000000,6475.000000,6350.000000,6350.000000,5724.652832,72794100
2022-10-13,6375.000000,6400.000000,6275.000000,6350.000000,5724.652832,44281200
2022-10-14,6500.000000,6500.000000,6350.000000,6350.000000,5724.652832,45496900
2022-10-17,6325.000000,6525.000000,6200.000000,6425.000000,5792.266602,50710300
2022-10-18,6450.000000,6500.000000,6350.000000,6350.000000,5724.652832,42600400
2022-10-19,6425.000000,6525.000000,6400.000000,6525.000000,5882.418457,25542800
2022-10-20,6500.000000,6525.000000,6400.000000,6425.000000,5792.266602,32226200
2022-10-21,6475.000000,6675.000000,6450.000000,6575.000000,5927.494629,52148500
2022-10-24,6575.000000,6700.000000,6575.000000,6650.000000,5995.108887,37202900
2022-10-25,6700.000000,6700.000000,6600.000000,6700.000000,6040.184570,37836000
2022-10-26,6700.000000,6700.000000,6575.000000,6575.000000,5927.494629,36289700
2022-10-27,6575.000000,6675.000000,6525.000000,6650.000000,5995.108887,30429800
2022-10-28,6650.000000,6650.000000,6500.000000,6550.000000,5904.956543,28492900
2022-10-31,6550.000000,6650.000000,6550.000000,6650.000000,5995.108887,45774000
2022-11-01,6650.000000,6675.000000,6475.000000,6575.000000,5927.494629,59240700
2022-11-02,6525.000000,6550.000000,6375.000000,6425.000000,5792.266602,59695600
2022-11-03,6375.000000,6425.000000,6350.000000,6375.000000,5747.190918,29905800
2022-11-04,6350.000000,6425.000000,6350.000000,6425.000000,5792.266602,60465200
2022-11-07,6425.000000,6500.000000,6425.000000,6500.000000,5859.880859,41824000
2022-11-08,6500.000000,6525.000000,6450.000000,6525.000000,5882.418457,35241500
2022-11-09,6525.000000,6550.000000,6475.000000,6550.000000,5904.956543,45144800
2022-11-10,6550.000000,6550.000000,6450.000000,6525.000000,5882.418457,33770400
2022-11-11,6600.000000,6625.000000,6450.000000,6450.000000,5814.804199,50938200
2022-11-14,6450.000000,6475.000000,6300.000000,6300.000000,5679.576660,46011200
2022-11-15,6300.000000,6350.000000,6200.000000,6225.000000,5611.962891,65536000
2022-11-16,6175.000000,6200.000000,6100.000000,6175.000000,5566.886230,60298900
2022-11-17,6200.000000,6300.000000,6050.000000,6300.000000,5679.576660,35165100
2022-11-18,6275.000000,6300.000000,6200.000000,6225.000000,5611.962891,29302300
2022-11-21,6275.000000,6350.000000,6250.000000,6325.000000,5702.114258,19074900
2022-11-22,6325.000000,6350.000000,6225.000000,6225.000000,5611.962891,33102700
2022-11-23,6275.000000,6300.000000,6200.000000,6200.000000,5589.424316,30863200
2022-11-24,6200.000000,6275.000000,6200.000000,6200.000000,5589.424316,21534300
2022-11-25,6175.000000,6200.000000,6125.000000,6175.000000,5566.886230,40948100
2022-11-28,6175.000000,6275.000000,6150.000000,6225.000000,5611.962891,37901700
2022-11-29,6125.000000,6150.000000,6025.000000,6050.000000,5454.196289,121505900
2022-11-30,6050.000000,6200.000000,6025.000000,6050.000000,5454.196289,191276100
2022-12-01,6100.000000,6200.000000,6100.000000,6175.000000,5566.886230,88307900
2022-12-02,6175.000000,6175.000000,6050.000000,6125.000000,5521.810547,51843800
2022-12-05,6075.000000,6100.000000,6000.000000,6025.000000,5431.658203,64357800
2022-12-06,6000.000000,6025.000000,5800.000000,5875.000000,5296.430664,69873000
2022-12-07,5800.000000,5900.000000,5700.000000,5725.000000,5161.202637,116677600
2022-12-08,5650.000000,5800.000000,5550.000000,5675.000000,5116.126465,161238600
2022-12-09,5700.000000,5750.000000,5650.000000,5675.000000,5116.126465,55355700
2022-12-12,5675.000000,5725.000000,5625.000000,5675.000000,5116.126465,92687900
2022-12-13,5700.000000,5900.000000,5675.000000,5825.000000,5251.354492,113893000
2022-12-14,5925.000000,5950.000000,5775.000000,5825.000000,5251.354492,78775300
2022-12-15,5825.000000,5850.000000,5750.000000,5800.000000,5228.816895,61581800
2022-12-16,5775.000000,5800.000000,5700.000000,5775.000000,5206.278320,95271600
2022-12-19,5850.000000,5850.000000,5650.000000,5700.000000,5138.664551,57531200
2022-12-20,5675.000000,5750.000000,5675.000000,5700.000000,5138.664551,25876100
2022-12-21,5700.000000,5725.000000,5650.000000,5700.000000,5138.664551,34940600
2022-12-22,5700.000000,5775.000000,5675.000000,5775.000000,5206.278320,32103400
2022-12-23,5750.000000,5775.000000,5650.000000,5675.000000,5116.126465,31969000
2022-12-26,5675.000000,5725.000000,5625.000000,5650.000000,5093.588379,13540500
2022-12-27,5700.000000,5750.000000,5650.000000,5675.000000,5116.126465,13680300
2022-12-28,5725.000000,5725.000000,5575.000000,5625.000000,5071.050293,29919100
2022-12-29,5600.000000,5675.000000,5550.000000,5650.000000,5093.588379,32241500
2022-12-30,5675.000000,5750.000000,5650.000000,5700.000000,5138.664551,36384500
2023-01-02,5725.000000,5725.000000,5625.000000,5700.000000,5138.664551,12068800
2023-01-03,5675.000000,5700.000000,5625.000000,5650.000000,5093.588379,22854400
2023-01-04,5650.000000,5700.000000,5625.000000,5675.000000,5116.126465,32578900
2023-01-05,5650.000000,5700.000000,5375.000000,5375.000000,4845.670410,106047000
2023-01-06,5400.000000,5525.000000,5350.000000,5450.000000,4913.284668,59754600
2023-01-09,5500.000000,5500.000000,5275.000000,5350.000000,4823.132324,63437700
2023-01-10,5375.000000,5375.000000,5275.000000,5325.000000,4800.594238,62964600
2023-01-11,5325.000000,5350.000000,5200.000000,5225.000000,4710.442383,45514800
2023-01-12,5200.000000,5375.000000,5200.000000,5350.000000,4823.132324,61374300
2023-01-13,5375.000000,5500.000000,5300.000000,5450.000000,4913.284668,52039800
2023-01-16,5525.000000,5600.000000,5475.000000,5600.000000,5048.512695,48458700
2023-01-17,5600.000000,5650.000000,5500.000000,5550.000000,5003.436523,66999600
2023-01-18,5550.000000,5650.000000,5550.000000,5650.000000,5093.588379,28120700
2023-01-19,5650.000000,5875.000000,5650.000000,5850.000000,5273.892578,95543300
2023-01-20,5875.000000,5900.000000,5775.000000,5900.000000,5318.968262,54173000
2023-01-24,5900.000000,5950.000000,5850.000000,5925.000000,5341.506348,26217800
2023-01-25,5900.000000,5950.000000,5850.000000,5950.000000,5364.044922,18115800
2023-01-26,5925.000000,5950.000000,5850.000000,5900.000000,5318.968262,40168400
2023-01-27,5925.000000,5950.000000,5875.000000,5875.000000,5296.430664,31869800
2023-01-30,5875.000000,5900.000000,5775.000000,5875.000000,5296.430664,34817500
2023-01-31,5925.000000,6025.000000,5900.000000,6000.000000,5409.120605,89064100
2023-02-01,6000.000000,6000.000000,5925.000000,6000.000000,5409.120605,35355300
2023-02-02,5950.000000,5975.000000,5875.000000,5925.000000,5341.506348,30039900
2023-02-03,5975.000000,5975.000000,5875.000000,5875.000000,5296.430664,24629700
2023-02-06,5875.000000,5900.000000,5825.000000,5850.000000,5273.892578,31033700
2023-02-07,5825.000000,5925.000000,5825.000000,5875.000000,5296.430664,29536700
2023-02-08,5875.000000,5900.000000,5775.000000,5800.000000,5228.816895,27235100
2023-02-09,5825.000000,5850.000000,5675.000000,5675.000000,5116.126465,48263600
2023-02-10,5600.000000,5700.000000,5550.000000,5700.000000,5138.664551,71158200
2023-02-13,5700.000000,5750.000000,5675.000000,5725.000000,5161.202637,22154800
